Symbol,Date,StockPrice,DeliveryPercent,Volatility,PcrOI,PcrVolume,NiftyPrice,NiftyChgPrc,IndiaVix,IndiaVixChgPrc
ICICIBANK,07-25-2019,409,48.63,1.14,0.46,0.75,11252.15,-0.17,12.635,-0.98
ICICIBANK,07-26-2019,415.75,58.56,1.18,0.6,0.58,11284.3,0.29,12.1325,-3.98
ICICIBANK,07-30-2019,425.35,35.88,1.37,0.58,0.73,11085.4,-0.93,13.6125,4.21
ICICIBANK,07-31-2019,424.6,53.57,1.33,0.54,0.61,11118,0.29,13.59,-0.17
ICICIBANK,08-01-2019,417.05,43.8,1.36,0.57,0.64,10980,-1.24,14.5575,7.12
ICICIBANK,08-02-2019,410.6,51.54,1.37,0.56,0.64,10997.35,0.16,15.1875,4.33
ICICIBANK,08-05-2019,402.65,50.06,1.41,0.53,0.74,10862.6,-1.23,16.585,9.2
ICICIBANK,08-06-2019,410.25,57.01,1.44,0.52,0.56,10948.25,0.79,16.12,-2.8
ICICIBANK,08-07-2019,408.4,50.31,1.4,0.56,0.68,10855.5,-0.85,16.74,3.85
ICICIBANK,08-08-2019,414.4,51.83,1.4,0.59,0.71,11032.45,1.63,16.0925,-3.87
ICICIBANK,08-09-2019,420.15,52.67,1.4,0.62,0.59,11109.65,0.7,15.845,-1.54
ICICIBANK,08-13-2019,410.25,60.39,1.48,0.56,0.83,10925.85,-1.65,17.7775,12.2
ICICIBANK,08-14-2019,417.3,42.76,1.49,0.58,0.62,11029.4,0.95,16.3575,-7.99
ICICIBANK,08-16-2019,418.95,54.69,1.45,0.58,0.67,11047.8,0.17,16.6475,1.77
ICICIBANK,08-19-2019,423.4,39.18,1.43,0.55,0.57,11053.9,0.06,16.7475,0.6
ICICIBANK,08-20-2019,416.9,48.13,1.44,0.5,0.69,11017,-0.33,16.6325,-0.69
ICICIBANK,08-21-2019,412.05,50.38,1.43,0.51,0.75,10918.7,-0.89,17.0225,2.34
ICICIBANK,08-22-2019,399.1,55.52,1.59,0.44,0.76,10741.35,-1.62,17.8525,4.88
ICICIBANK,08-23-2019,395.4,33.59,1.56,0.42,0.54,10829.35,0.82,17.3475,-2.83
ICICIBANK,08-26-2019,411.65,43.84,1.8,0.54,0.54,11057.85,2.11,16.655,-3.99
ICICIBANK,08-27-2019,418.6,58.32,1.79,0.56,0.57,11105.35,0.43,16.01,-3.87
ICICIBANK,08-29-2019,404.4,64.18,1.79,0.38,0.74,10948.3,-0.89,16.425,-2.44
ICICIBANK,08-30-2019,409.65,45.78,1.76,0.61,0.56,11023.25,0.68,16.2825,-0.87
ICICIBANK,09-03-2019,392.15,42.73,2.01,0.54,0.54,10797.9,-2.04,18.055,10.89
ICICIBANK,09-04-2019,397.5,36.8,1.98,0.56,0.43,10844.65,0.43,17.235,-4.54
ICICIBANK,09-05-2019,389,42.21,1.99,0.49,0.5,10847.9,0.03,17.2725,0.22
ICICIBANK,09-06-2019,391.35,48.96,1.94,0.5,0.5,10946.2,0.91,16.275,-5.78
ICICIBANK,09-09-2019,395.45,41.92,1.9,0.52,0.52,11003.05,0.52,15.8525,-2.6
ICICIBANK,09-11-2019,394.6,54.25,1.84,0.45,0.39,11035.7,0.3,15.3725,-3.03
ICICIBANK,09-12-2019,402.7,37.05,1.85,0.51,0.48,10982.8,-0.48,14.9,-3.07
ICICIBANK,09-13-2019,413.4,26.71,1.91,0.81,0.61,11075.9,0.85,14.12,-5.23
ICICIBANK,09-16-2019,412.15,37.12,1.85,0.72,0.65,11003.5,-0.65,14.9525,5.9
ICICIBANK,09-17-2019,400.65,42.24,1.92,0.52,0.79,10817.6,-1.69,16.0175,7.12
ICICIBANK,09-18-2019,399.35,39.87,1.86,0.46,0.56,10840.65,0.21,15.3525,-4.15
ICICIBANK,09-19-2019,386.6,35.75,1.97,0.38,0.49,10704.8,-1.25,15.55,1.29
ICICIBANK,09-20-2019,417.5,51.5,2.68,0.67,0.52,11274.2,5.32,15.4,-0.96
ICICIBANK,09-23-2019,446.3,52,3.07,0.84,0.62,11600.2,2.89,16.7925,9.04
ICICIBANK,09-24-2019,440.9,42.53,2.99,0.8,0.72,11588.2,-0.1,16.7325,-0.36
ICICIBANK,09-25-2019,434.2,46.65,2.92,0.91,0.71,11440.2,-1.28,16.17,-3.36
ICICIBANK,09-26-2019,451.95,38.25,3,1.04,0.61,11571.2,1.15,16.3425,1.07
ICICIBANK,09-27-2019,449.2,39.58,2.91,0.69,0.63,11512.4,-0.51,16.115,-1.39
ICICIBANK,09-30-2019,433.7,47.64,2.95,0.55,0.68,11474.45,-0.33,15.8725,-1.5
ICICIBANK,10-01-2019,424.6,36.63,2.91,0.51,0.65,11359.9,-1,16.7575,5.58
ICICIBANK,10-04-2019,413.9,26.27,2.85,0.46,0.49,11174.75,-1.23,17.58,-0.69
ICICIBANK,10-07-2019,416.1,38.73,2.77,0.47,0.55,11126.4,-0.43,17.83,1.42
ICICIBANK,10-09-2019,436.7,43.01,2.93,0.58,0.52,11313.3,1.68,17.155,-3.79
ICICIBANK,10-10-2019,423.7,40.27,2.94,0.48,0.55,11234.55,-0.7,17.2275,0.42
ICICIBANK,10-11-2019,428.55,23.5,2.85,0.53,0.53,11305.05,0.63,17.14,-0.51
ICICIBANK,10-14-2019,428.85,40.05,2.76,0.55,0.64,11341.15,0.32,17.43,1.69
ICICIBANK,10-15-2019,431.85,40.68,2.68,0.62,0.58,11428.3,0.77,16.85,-3.33
ICICIBANK,10-16-2019,435.3,40.7,2.61,0.61,0.6,11464,0.31,16.36,-2.91
ICICIBANK,10-17-2019,440.6,31.38,2.55,0.67,0.71,11586.35,1.07,15.8775,-2.95
ICICIBANK,10-18-2019,437.8,41.75,2.48,0.66,0.57,11661.85,0.65,15.9275,0.31
ICICIBANK,10-22-2019,451.15,37.45,2.51,0.84,0.71,11588.35,-0.63,16.81,5.54
ICICIBANK,10-23-2019,455.1,44.98,2.44,0.85,0.74,11604.1,0.14,16.535,-1.64
ICICIBANK,10-24-2019,454.75,52.8,2.37,0.81,0.79,11582.6,-0.19,16.24,-1.78
ICICIBANK,10-25-2019,469.1,45.88,2.42,1.28,0.81,11583.9,0.01,15.315,-5.7
ICICIBANK,10-29-2019,477.4,49.58,2.31,1.58,0.76,11786.85,1.75,16.42,7.22
ICICIBANK,10-30-2019,471.15,55.34,2.26,1.62,0.87,11844.1,0.49,16.6575,1.45
ICICIBANK,10-31-2019,463.05,44,2.23,1.4,0.88,11877.45,0.28,16.28,-2.27
ICICIBANK,11-01-2019,462.25,39.56,2.16,0.67,0.63,11890.6,0.11,15.7325,-3.36
ICICIBANK,11-04-2019,470.5,40.52,2.14,0.68,0.5,11945.15,0.46,15.925,1.22
ICICIPRULI,09-12-2018,362.75,59.78,1.69,0.42,0.37,11369.9,0.73,14.25,-7.05
ICICIPRULI,09-14-2018,378.85,46.43,1.95,0.41,0.4,11515.2,1.28,13.8425,-2.86
ICICIPRULI,09-17-2018,362.45,72.12,2.18,0.41,0.26,11377.75,-1.19,14.495,4.71
ICICIPRULI,09-18-2018,358.45,70.62,2.13,0.42,0.46,11278.9,-0.87,14.415,-0.55
ICICIPRULI,09-19-2018,348.25,64.53,2.18,0.38,0.47,11234.35,-0.39,14.005,-2.84
ICICIPRULI,09-21-2018,338.75,69.01,2.22,0.36,0.23,11143.1,-0.81,15.535,10.92
ICICIPRULI,09-24-2018,334.45,51.89,2.17,0.36,0.25,10967.4,-1.58,17.4275,12.18
ICICIPRULI,09-25-2018,349.1,49.11,2.35,0.42,0.52,11067.45,0.91,16.6825,-4.27
ICICIPRULI,09-26-2018,343.65,56.07,2.31,0.41,0.56,11053.8,-0.12,17.0875,2.43
ICICIPRULI,09-27-2018,337.5,51.98,2.28,0.41,0.91,10977.55,-0.69,16.9225,-0.97
ICICIPRULI,09-28-2018,333.75,60.33,2.23,0.81,0.16,10930.45,-0.43,16.995,0.43
ICICIPRULI,10-01-2018,330.4,59.53,2.18,0.66,0.23,11008.3,0.71,16.835,-0.94
ICICIPRULI,10-03-2018,330.35,45.34,2.11,0.54,0.13,10858.25,-1.36,18.1175,7.62
ICICIPRULI,10-04-2018,326.15,34.84,2.07,0.84,0.85,10599.25,-2.39,18.915,4.4
ICICIPRULI,10-05-2018,321.2,52.08,2.04,0.82,0.7,10316.45,-2.67,19.7325,4.32
ICICIPRULI,10-08-2018,318.3,40.18,1.99,0.83,0.35,10348.05,0.31,20.1475,2.1
ICICIPRULI,10-09-2018,316.95,44.59,1.93,0.78,0.31,10301.05,-0.45,19.755,-1.95
ICICIPRULI,10-10-2018,332.5,37.74,2.21,0.62,0.4,10460.1,1.54,17.9075,-9.35
ICICIPRULI,10-11-2018,320.2,38.3,2.33,0.62,0.09,10234.65,-2.16,20.5475,14.74
ICICIPRULI,10-12-2018,318.4,51.75,2.26,0.57,0.06,10472.5,2.32,18.6275,-9.34
ICICIPRULI,10-15-2018,318.35,54.31,2.19,0.51,0.16,10512.5,0.38,18.885,1.38
ICICIPRULI,10-16-2018,329.55,58,2.29,0.49,0.18,10584.75,0.69,17.3725,-8.01
ICICIPRULI,10-17-2018,329.75,40.53,2.22,0.49,0.33,10453.05,-1.24,17.98,3.5
ICICIPRULI,10-19-2018,328.3,56.58,2.16,0.47,0.1,10303.55,-1.43,19.7875,10.05
ICICIPRULI,10-22-2018,316.5,37.46,2.28,0.39,0.26,10245.25,-0.57,21.3575,7.93
ICICIPRULI,10-23-2018,323.85,26.2,2.28,0.39,0.3,10146.8,-0.96,19.0375,-10.86
ICICIPRULI,10-24-2018,322.9,31.85,2.21,0.44,0.41,10224.75,0.77,18.88,-0.83
ICICIPRULI,10-25-2018,317.7,52.46,2.18,0.5,0.78,10124.9,-0.98,18.9625,0.44
ICICIPRULI,10-26-2018,325.5,49.09,2.2,0.92,0.27,10030,-0.94,19.2325,1.42
ICICIPRULI,10-29-2018,333.2,61.43,2.21,0.61,0.37,10250.85,2.2,19.825,3.08
ICICIPRULI,10-30-2018,324.9,72.07,2.23,0.48,0.16,10198.4,-0.51,20.5025,3.42
ICICIPRULI,10-31-2018,332.75,49.86,2.24,0.52,0.33,10386.6,1.85,19.7975,-3.44
ICICIPRULI,11-01-2018,346.45,43.99,2.44,0.47,0.17,10380.45,-0.06,19.1925,-3.06
ICICIPRULI,11-02-2018,352.4,70.26,2.4,0.5,0.27,10553,1.66,18.23,-5.01
ICICIPRULI,11-05-2018,358.85,-,2.37,0.51,0.35,10524,-0.27,19.4825,6.87
ICICIPRULI,11-06-2018,358.9,57.97,2.3,0.48,0.42,10530,0.06,18.505,-5.02
ICICIPRULI,11-07-2018,359.85,47.51,2.23,0.48,0.14,10598.85,0.65,17.7225,-4.23
ICICIPRULI,11-09-2018,358.45,58.89,2.16,0.5,0.4,10585.2,-0.13,17.765,0.24
ICICIPRULI,11-12-2018,350.05,75.26,2.17,0.52,0.55,10482.2,-0.97,19.3675,9.02
ICICIPRULI,11-13-2018,354.65,49.85,2.13,0.59,0.48,10582.5,0.96,18.695,-3.47
ICICIPRULI,11-14-2018,336.6,56.08,2.43,0.53,0.37,10576.3,-0.06,18.825,0.7
ICICIPRULI,11-15-2018,325.95,70.99,2.48,0.47,0.47,10616.7,0.38,18.455,-1.97
ICICIPRULI,11-16-2018,328.5,68.73,2.41,0.49,0.15,10682.2,0.62,18.35,-0.57
ICICIPRULI,11-19-2018,323.25,71.52,2.37,0.49,0.32,10763.4,0.76,19.255,4.93
ICICIPRULI,11-20-2018,321,41.26,2.3,0.5,0.54,10656.2,-1,19.3275,0.38
ICICIPRULI,11-21-2018,321.55,38,2.23,0.53,0.25,10600.05,-0.53,19.555,1.18
ICICIPRULI,11-22-2018,320.05,57.8,2.17,0.54,0.24,10526.75,-0.69,19.16,-2.02
ICICIPRULI,11-26-2018,325.1,40.33,2.14,0.52,0.33,10628.6,0.97,20.4025,6.48
ICICIPRULI,11-27-2018,327.1,39.41,2.08,0.48,0.24,10685.6,0.54,18.315,-10.23
ICICIPRULI,11-28-2018,321.55,74.41,2.06,0.51,0.2,10728.85,0.4,17.96,-1.94
ICICIPRULI,11-29-2018,319.6,79.51,2,0.48,0.74,10858.7,1.21,18.6975,4.11
ICICIPRULI,11-30-2018,325.25,43.9,1.99,0.58,0.22,10876.75,0.17,19.1625,2.49
ICICIPRULI,12-03-2018,321.65,34.63,1.95,0.59,0.38,10883.75,0.06,18.2225,-4.91
ICICIPRULI,12-04-2018,319.6,49.53,1.9,0.6,0.41,10869.5,-0.13,18.1075,-0.63
ICICIPRULI,12-05-2018,318.2,58.15,1.85,0.61,0.31,10782.9,-0.8,18.39,1.56
ICICIPRULI,12-06-2018,308.2,60.63,1.96,0.82,1.36,10601.15,-1.69,19.305,4.98
ICICIPRULI,12-07-2018,314.6,42.57,1.97,0.84,0.67,10693.7,0.87,18.59,-3.7
ICICIPRULI,12-10-2018,307.2,63.87,2,0.96,3.04,10488.45,-1.92,20.4375,9.94
ICICIPRULI,12-11-2018,306.6,52.53,1.94,0.9,0.76,10549.15,0.58,17.945,-12.2
ICICIPRULI,12-12-2018,313.6,44.33,1.96,0.86,0.79,10737.6,1.79,15.81,-11.9
ICICIPRULI,12-13-2018,314.85,40.83,1.9,0.82,0.32,10791.55,0.5,15.55,-1.64
ICICIPRULI,12-14-2018,310.9,34.94,1.87,0.82,0.29,10805.45,0.13,15.1575,-2.52
ICICIPRULI,12-17-2018,321.45,35.73,1.99,0.69,0.26,10888.35,0.77,14.54,-4.07
ICICIPRULI,12-18-2018,314.95,59.77,1.99,0.69,0.39,10908.7,0.19,14.5775,0.26
ICICIPRULI,12-19-2018,315.5,70.41,1.93,0.65,0.15,10967.3,0.54,14.66,0.57
ICICIPRULI,12-20-2018,323.25,61.11,1.96,0.65,0.22,10951.7,-0.14,14.3325,-2.23
ICICIPRULI,12-21-2018,326.85,52.92,1.92,0.62,0.15,10754,-1.81,15.9925,11.58
ICICIPRULI,12-24-2018,324.4,38.39,1.87,0.68,0.18,10663.5,-0.84,15.75,-1.52
ICICIPRULI,12-26-2018,321.45,18,1.83,0.65,0.65,10729.85,0.62,15.92,1.08
ICICIPRULI,12-27-2018,322.85,42.12,1.78,0.87,0.51,10779.8,0.47,16.0725,0.96
ICICIPRULI,12-28-2018,327.9,27.98,1.77,0.53,0.31,10859.9,0.74,15.27,-4.99
ICICIPRULI,12-31-2018,324.5,35.95,1.73,0.63,0.44,10862.55,0.02,16,4.78
ICICIPRULI,01-01-2019,325.9,46.1,1.68,0.57,0.18,10910.1,0.44,15.325,-4.22
ICICIPRULI,01-02-2019,319.8,42.69,1.69,0.55,0.23,10792.5,-1.08,16.3875,6.93
ICICIPRULI,01-03-2019,316.25,48.7,1.66,0.56,0.29,10672.25,-1.11,16.79,2.46
ICICIPRULI,01-04-2019,324.7,58.08,1.73,0.56,0.41,10727.35,0.52,16.1625,-3.74
ICICIPRULI,01-07-2019,319.95,65.78,1.72,0.54,0.4,10771.8,0.41,16.3025,0.87
ICICIPRULI,01-08-2019,324.45,43.88,1.7,0.53,0.17,10802.15,0.28,15.7,-3.7
ICICIPRULI,01-09-2019,336.75,35.06,1.88,0.61,0.14,10855.15,0.49,15.27,-2.74
ICICIPRULI,01-10-2019,348.5,35.74,2.01,0.66,0.27,10821.6,-0.31,15.345,0.49
ICICIPRULI,01-11-2019,356.55,34.59,2.03,0.6,0.35,10794.95,-0.25,15.3525,0.05
ICICIPRULI,01-14-2019,350.5,36.12,2.01,0.59,0.43,10737.6,-0.53,16.1575,5.24
ICICIPRULI,01-15-2019,352.85,44.41,1.96,0.54,0.21,10886.8,1.39,15.5825,-3.56
ICICIPRULI,01-16-2019,347.25,30.09,1.94,0.49,0.25,10890.3,0.03,16.0775,3.18
ICICIPRULI,01-17-2019,349.75,66.24,1.89,0.48,0.16,10905.2,0.14,16.2425,1.03
ICICIPRULI,01-18-2019,351.15,19.03,1.84,0.47,0.28,10906.95,0.02,16.6175,2.31
ICICIPRULI,01-21-2019,351.65,38.05,1.78,0.37,0.11,10961.85,0.5,18.1475,9.21
ICICIPRULI,01-22-2019,345,41.39,1.79,0.34,0.26,10922.75,-0.36,17.985,-0.9
ICICIPRULI,01-23-2019,305.4,24.77,3.45,0.38,0.63,10831.5,-0.84,18.085,0.56
ICICIPRULI,01-24-2019,303.8,25.76,3.35,0.38,0.44,10849.8,0.17,17.435,-3.59
ICICIPRULI,01-25-2019,299.4,40.12,3.27,0.39,0.48,10780.55,-0.64,17.69,1.46
ICICIPRULI,01-28-2019,291.35,37.05,3.24,0.4,0.53,10661.55,-1.1,18.8975,6.83
ICICIPRULI,01-29-2019,294.4,35.09,3.15,0.42,0.37,10652.2,-0.09,18.4275,-2.49
ICICIPRULI,01-30-2019,292.15,35.82,3.06,0.44,0.26,10651.8,0,17.85,-3.13
ICICIPRULI,01-31-2019,285.85,38.86,3.01,0.4,0.81,10830.95,1.68,17.1225,-4.08
ICICIPRULI,02-01-2019,285.8,38.33,2.92,0.44,0.17,10893.65,0.58,15.72,-8.19
ICICIPRULI,02-04-2019,284.75,45.1,2.83,0.4,0.24,10912.25,0.17,15.7225,0.02
ICICIPRULI,02-05-2019,286.3,55.09,2.75,0.36,0.19,10934.35,0.2,15.78,0.37
ICICIPRULI,02-06-2019,288.35,59.27,2.67,0.36,0.14,11062.45,1.17,15.63,-0.95
ICICIPRULI,02-07-2019,311.9,43.11,3.22,0.46,0.39,11069.4,0.06,15.435,-1.25
ICICIPRULI,02-08-2019,313.6,53.02,3.12,0.48,0.45,10943.6,-1.14,15.5675,0.86
ICICIPRULI,02-11-2019,298.2,44.61,3.27,0.4,0.74,10888.8,-0.5,15.84,1.75
ICICIPRULI,02-12-2019,298.65,27.27,3.17,0.41,0.38,10831.4,-0.53,15.75,-0.57
ICICIPRULI,02-13-2019,302.55,28.82,3.09,0.4,0.47,10793.65,-0.35,15.73,-0.13
ICICIPRULI,02-14-2019,304.7,42.46,3,0.4,0.54,10746.05,-0.44,15.7725,0.27
ICICIPRULI,02-15-2019,303,37.24,2.91,0.42,0.45,10724.4,-0.2,16.46,4.36
ICICIPRULI,02-18-2019,303.5,34.86,2.82,0.41,0.6,10640.95,-0.78,18,9.36
ICICIPRULI,02-19-2019,299.95,32.4,2.75,0.4,0.4,10604.35,-0.34,18.4675,2.6
ICICIPRULI,02-20-2019,302.9,18.71,2.68,0.4,0.44,10735.45,1.24,17.055,-7.65
ICICIPRULI,02-21-2019,315.35,28.59,2.78,0.57,0.42,10789.85,0.51,16.0525,-5.88
ICICIPRULI,02-22-2019,314.9,39.97,2.7,0.49,0.56,10791.65,0.02,15.45,-3.75
ICICIPRULI,02-25-2019,317.15,40.83,2.62,0.54,0.26,10880.1,0.82,15.3575,-0.6
ICICIPRULI,02-26-2019,312.05,46.98,2.57,0.55,0.73,10835.3,-0.41,17.115,11.44
ICICIPRULI,02-27-2019,321.55,40.96,2.6,0.58,0.48,10806.65,-0.26,18.8975,10.41
ICICIPRULI,02-28-2019,319.6,42.18,2.53,0.68,0.4,10792.5,-0.13,18.2775,-3.28
ICICIPRULI,03-01-2019,325.1,29.37,2.49,0.63,0.53,10863.5,0.66,16.275,-10.96
ICICIPRULI,03-05-2019,327.35,53.4,2.42,0.66,0.35,10987.45,1.14,15.6575,-3.79
ICICIPRULI,03-06-2019,341.4,48.27,2.56,0.54,0.26,11053,0.6,15.61,-0.3
ICICIPRULI,03-07-2019,330.2,51.25,2.61,0.42,0.55,11058.2,0.05,15.2925,-2.03
ICICIPRULI,03-08-2019,342.25,25.59,2.68,0.7,0.44,11035.4,-0.21,14.94,-2.31
ICICIPRULI,03-11-2019,344.35,37.97,2.6,0.72,0.47,11168.05,1.2,14.895,-0.3
ICICIPRULI,03-12-2019,342.4,38.53,2.52,0.64,0.36,11301.2,1.19,15.0975,1.36
ICICIPRULI,03-13-2019,333.8,44.82,2.52,0.64,0.76,11341.7,0.36,15.2775,1.19
ICICIPRULI,03-14-2019,336.25,31.96,2.45,0.67,0.45,11343.25,0.01,15.15,-0.83
ICICIPRULI,03-15-2019,340.55,41.98,2.4,0.64,0.41,11426.85,0.74,15.865,4.72
ICICIPRULI,03-18-2019,343.6,30.78,2.34,0.63,0.34,11462.2,0.31,16.9,6.52
ICICIPRULI,03-19-2019,344.65,59.23,2.27,0.62,0.55,11532.4,0.61,16.4925,-2.41
ICICIPRULI,03-20-2019,342.95,30.74,2.2,0.62,0.52,11521.05,-0.1,16.0325,-2.79
ICICIPRULI,03-22-2019,329.3,32.47,2.35,0.49,0.55,11456.9,-0.56,16.275,1.51
ICICIPRULI,03-25-2019,322,42.43,2.34,0.57,0.77,11354.25,-0.9,16.6725,2.44
ICICIPRULI,03-26-2019,320.25,43.01,2.27,0.53,0.6,11483.25,1.14,16.485,-1.12
ICICIPRULI,03-27-2019,349.2,32.64,3.06,1.01,0.52,11445.05,-0.33,17.0475,3.41
ICICIPRULI,03-28-2019,352.4,39.33,2.98,1.14,0.65,11570,1.09,16.6525,-2.32
ICICIPRULI,03-29-2019,350.25,35.96,2.89,0.95,0.76,11623.9,0.47,17.185,3.2
ICICIPRULI,04-01-2019,362.55,39.01,2.93,0.84,0.39,11669.15,0.39,18.005,4.77
ICICIPRULI,04-02-2019,369.15,39.57,2.87,0.87,0.36,11713.2,0.38,18.0825,0.43
ICICIPRULI,04-03-2019,365.5,47.47,2.79,1.06,0.56,11643.95,-0.59,18.7825,3.87
ICICIPRULI,04-04-2019,360.75,52.56,2.72,1,0.65,11598,-0.39,18.65,-0.71
ICICIPRULI,04-05-2019,364.4,42.86,2.65,0.85,0.41,11665.95,0.59,18.3925,-1.38
ICICIPRULI,04-08-2019,364.55,58.53,2.57,0.89,0.41,11604.5,-0.53,20.1525,9.57
ICICIPRULI,04-09-2019,362.55,59.51,2.5,0.97,1.22,11671.95,0.58,20.28,0.63
ICICIPRULI,04-10-2019,363.85,45.44,2.43,1.04,1.47,11584.3,-0.75,21.13,4.19
ICICIPRULI,04-11-2019,366.3,42.33,2.36,1.07,0.59,11596.7,0.11,20.9575,-0.82
ICICIPRULI,04-12-2019,364.95,59.27,2.29,1.08,0.79,11643.45,0.4,20.9975,0.19
ICICIPRULI,04-15-2019,366.05,63.76,2.22,1.07,0.55,11690.35,0.4,21.3875,1.86
ICICIPRULI,04-16-2019,364.7,56.89,2.15,1.1,0.5,11787.15,0.83,21.6925,1.43
ICICIPRULI,04-18-2019,366,54.53,2.09,1.09,0.59,11752.8,-0.29,22.735,4.81
ICICIPRULI,04-22-2019,369.1,51.61,2.04,1.04,0.35,11594.45,-1.35,24.05,5.78
ICICIPRULI,04-23-2019,369.5,37.14,1.98,1,0.32,11575.95,-0.16,24.645,2.47
ICICIPRULI,04-24-2019,363.2,38.4,1.97,1.02,0.97,11726.15,1.3,23.7125,-3.78
ICICIPRULI,04-25-2019,367.7,42.28,1.93,1.2,0.65,11641.8,-0.72,23.2325,-2.02
ICICIPRULI,04-26-2019,369.05,57.12,1.87,0.68,0.75,11754.65,0.97,21.7175,-6.52
ICICIPRULI,04-30-2019,369.3,55.29,1.81,0.72,1.07,11748.15,-0.06,21.8275,0.51
ICICIPRULI,05-02-2019,374.95,47.55,1.79,0.71,0.31,11724.75,-0.2,22.9825,5.29
ICICIPRULI,05-03-2019,372.05,49.56,1.75,0.81,0.31,11712.25,-0.11,24.0325,4.57
ICICIPRULI,05-06-2019,368.75,33.93,1.71,1.21,0.78,11598.25,-0.97,26.4325,9.99
ICICIPRULI,05-07-2019,365,41.23,1.68,1.09,0.86,11497.9,-0.87,26.4775,0.17
ICICIPRULI,05-08-2019,356.9,53.62,1.72,1.28,1.01,11359.45,-1.2,26.365,-0.42
ICICIPRULI,05-09-2019,359.5,34.01,1.68,1.23,0.92,11301.8,-0.51,25.485,-3.34
ICICIPRULI,05-10-2019,352.1,51.42,1.71,1.22,1.22,11278.9,-0.2,26.335,3.34
ICICIPRULI,05-13-2019,337.2,33.03,1.97,1.14,1.54,11148.2,-1.16,27.3825,3.98
ICICIPRULI,05-14-2019,334.15,49.91,1.92,0.97,0.95,11222.05,0.66,27.1325,-0.91
ICICIPRULI,05-15-2019,339.05,41.8,1.9,0.93,0.58,11157,-0.58,28.6575,5.62
ICICIPRULI,05-16-2019,334.85,46.46,1.87,0.93,0.99,11257.1,0.9,28.37,-1
ICICIPRULI,05-17-2019,339.25,53.44,1.84,0.92,0.51,11407.15,1.33,28.075,-1.04
ICICIPRULI,05-20-2019,357.3,38.64,2.19,0.98,0.3,11828.25,3.69,23.675,-15.67
ICICIPRULI,05-21-2019,346.8,67.87,2.25,0.87,0.52,11709.1,-1.01,25.6525,8.35
ICICIPRULI,05-22-2019,347,71.07,2.18,0.82,0.33,11737.9,0.25,27.6325,7.72
ICICIPRULI,05-23-2019,356.4,74.58,2.21,0.77,0.34,11657.05,-0.69,19.405,-29.77
ICICIPRULI,05-24-2019,369.8,74.59,2.33,0.93,0.36,11844.1,1.6,16.4675,-15.14
ICICIPRULI,05-27-2019,386.25,27.6,2.5,1.16,0.3,11924.75,0.68,16.19,-1.69
ICICIPRULI,05-28-2019,386,25.58,2.42,1.16,0.31,11928.75,0.03,15.9225,-1.65
ICICIPRULI,05-29-2019,382.5,34.18,2.36,1.21,0.29,11861.1,-0.57,16.4075,3.05
ICICIPRULI,05-30-2019,386.8,36.2,2.3,0.96,0.18,11945.9,0.71,15.61,-4.86
ICICIPRULI,05-31-2019,387.75,33.36,2.23,0.41,0.26,11922.8,-0.19,16.0675,2.93
ICICIPRULI,06-03-2019,398.2,41.04,2.26,0.41,0.18,12088.55,1.39,15.9675,-0.62
ICICIPRULI,06-04-2019,394.8,53.56,2.2,0.43,0.38,12021.65,-0.55,15.6275,-2.13
ICICIPRULI,06-06-2019,379,33.82,2.36,0.43,0.38,11843.75,-1.48,15.525,-0.66
ICICIPRULI,06-07-2019,385.55,44.42,2.33,0.41,0.33,11870.65,0.23,14.8575,-4.3
ICICIPRULI,06-10-2019,379,50.77,2.3,0.42,0.39,11922.7,0.44,14.975,0.79
ICICIPRULI,06-11-2019,371.05,54.61,2.29,0.51,0.64,11965.6,0.36,14.49,-3.24
ICICIPRULI,06-12-2019,370.8,38.57,2.22,0.5,0.37,11906.2,-0.5,14.1225,-2.54
ICICIPRULI,06-13-2019,361.15,59.8,2.25,0.47,0.69,11914.05,0.07,13.66,-3.27
ICICIPRULI,06-14-2019,359.15,55.62,2.19,0.47,0.46,11823.3,-0.76,13.895,1.72
ICICIPRULI,06-18-2019,359.7,38.88,2.11,0.43,0.26,11691.5,0.17,14.6,-0.34
ICICIPRULI,06-19-2019,365.4,51.47,2.08,0.43,0.21,11691.45,0,14.73,0.89
ICICIPRULI,06-20-2019,374.4,43.8,2.1,0.47,0.25,11831.75,1.2,14,-4.96
ICICIPRULI,06-21-2019,383.75,56.76,2.04,0.48,0.25,11724.1,-0.91,14.61,4.36
ICICIPRULI,06-24-2019,375.55,32,1.98,0.43,0.37,11699.65,-0.21,15.2225,4.19
ICICIPRULI,06-25-2019,372.1,43.46,1.93,0.43,0.43,11796.45,0.83,15.01,-1.4
ICICIPRULI,06-26-2019,374.1,48.13,1.88,0.43,0.27,11847.55,0.43,14.75,-1.73
ICICIPRULI,06-27-2019,373.45,72.41,1.82,0.56,0.53,11841.55,-0.05,14.645,-0.71
ICICIPRULI,06-28-2019,388.65,26.91,2.02,0.63,0.37,11788.85,-0.45,14.9525,2.1
ICICIPRULI,07-01-2019,390.75,23.9,1.96,0.5,0.22,11865.6,0.65,14.6025,-2.34
ICICIPRULI,07-02-2019,391.3,53.61,1.9,0.49,0.26,11910.3,0.38,14.25,-2.41
ICICIPRULI,07-03-2019,388.55,55.31,1.84,0.48,0.23,11916.75,0.05,13.695,-3.89
